mod_type,fll_bw,costas_bw,sym_bw,preamble_size,noise_volt,freq_offset,time_offset,platform_mode,pdr,ber,matched_packets,total_packets,elapsed_sec
BPSK,0.0314,0.0628,0.025,48,0.05,0.005,1.0004,hardware,60.0,0.010000000000000002,6,10,0.049855947494506836
BPSK,0.0314,0.0628,0.025,48,0.05,0.005,1.0008,software,30.0,0.017499999999999998,3,10,0.05467939376831055
BPSK,0.0314,0.0628,0.025,48,0.05,0.005,1.0008,hardware,80.0,0.005000000000000001,8,10,0.053377389907836914
BPSK,0.0314,0.0628,0.025,48,0.08,0.005,0.9992,software,60.0,0.010000000000000002,6,10,0.04951906204223633
BPSK,0.0314,0.0628,0.025,48,0.08,0.005,0.9992,hardware,40.0,0.015,4,10,0.04229331016540527
BPSK,0.0314,0.0628,0.025,48,0.08,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.05438733100891113
BPSK,0.0314,0.0628,0.025,48,0.08,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.048419952392578125
BPSK,0.0314,0.0628,0.025,48,0.08,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.06301045417785645
BPSK,0.0314,0.0628,0.025,48,0.08,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.06330680847167969
BPSK,0.0314,0.0628,0.025,48,0.08,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.060541391372680664
BPSK,0.0314,0.0628,0.025,48,0.08,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.04596090316772461
BPSK,0.0314,0.0628,0.025,48,0.08,0.005,1.0001,software,90.0,0.0025000000000000005,9,10,0.05029129981994629
BPSK,0.0314,0.0628,0.025,48,0.08,0.005,1.0001,hardware,90.0,0.0025000000000000005,9,10,0.052757978439331055
BPSK,0.0314,0.0628,0.025,48,0.08,0.005,1.0004,software,70.0,0.0075,7,10,0.04641389846801758
BPSK,0.0314,0.0628,0.025,48,0.08,0.005,1.0004,hardware,70.0,0.0075,7,10,0.04731488227844238
BPSK,0.0314,0.0628,0.025,48,0.08,0.005,1.0008,software,50.0,0.0125,5,10,0.04722166061401367
BPSK,0.0314,0.0628,0.025,48,0.08,0.005,1.0008,hardware,80.0,0.005000000000000001,8,10,0.04684329032897949
BPSK,0.0314,0.0628,0.025,48,0.12,0.005,0.9992,software,70.0,0.0075,7,10,0.057298898696899414
BPSK,0.0314,0.0628,0.025,48,0.12,0.005,0.9992,hardware,70.0,0.0075,7,10,0.053301334381103516
BPSK,0.0314,0.0628,0.025,48,0.12,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.049466609954833984
BPSK,0.0314,0.0628,0.025,48,0.12,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.05159163475036621
BPSK,0.0314,0.0628,0.025,48,0.12,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.04823732376098633
BPSK,0.0314,0.0628,0.025,48,0.12,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.05127310752868652
BPSK,0.0314,0.0628,0.025,48,0.12,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.04916048049926758
BPSK,0.0314,0.0628,0.025,48,0.12,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.044298648834228516
BPSK,0.0314,0.0628,0.025,48,0.12,0.005,1.0001,software,90.0,0.0025000000000000005,9,10,0.05265498161315918
BPSK,0.0314,0.0628,0.025,48,0.12,0.005,1.0001,hardware,90.0,0.0025000000000000005,9,10,0.045793771743774414
BPSK,0.0314,0.0628,0.025,48,0.12,0.005,1.0004,software,70.0,0.0075,7,10,0.04463815689086914
BPSK,0.0314,0.0628,0.025,48,0.12,0.005,1.0004,hardware,40.0,0.015,4,10,0.0570526123046875
BPSK,0.0314,0.0628,0.025,48,0.12,0.005,1.0008,software,30.0,0.017499999999999998,3,10,0.0615081787109375
BPSK,0.0314,0.0628,0.025,48,0.12,0.005,1.0008,hardware,80.0,0.005000000000000001,8,10,0.06283855438232422
BPSK,0.0314,0.0628,0.025,48,0.18,0.005,0.9992,software,70.0,0.0075,7,10,0.06398582458496094
BPSK,0.0314,0.0628,0.025,48,0.18,0.005,0.9992,hardware,70.0,0.0075,7,10,0.04698777198791504
BPSK,0.0314,0.0628,0.025,48,0.18,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.04689908027648926
BPSK,0.0314,0.0628,0.025,48,0.18,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.04653811454772949
BPSK,0.0314,0.0628,0.025,48,0.18,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.04572892189025879
BPSK,0.0314,0.0628,0.025,48,0.18,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.05287981033325195
BPSK,0.0314,0.0628,0.025,48,0.18,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.05211687088012695
BPSK,0.0314,0.0628,0.025,48,0.18,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.05432248115539551
BPSK,0.0314,0.0628,0.025,48,0.18,0.005,1.0001,software,90.0,0.0025000000000000005,9,10,0.04935789108276367
BPSK,0.0314,0.0628,0.025,48,0.18,0.005,1.0001,hardware,90.0,0.0025000000000000005,9,10,0.052030324935913086
BPSK,0.0314,0.0628,0.025,48,0.18,0.005,1.0004,software,20.0,0.020000000000000004,2,10,0.04310345649719238
BPSK,0.0314,0.0628,0.025,48,0.18,0.005,1.0004,hardware,60.0,0.010000000000000002,6,10,0.04564404487609863
BPSK,0.0314,0.0628,0.025,48,0.18,0.005,1.0008,software,50.0,0.0125,5,10,0.049536705017089844
BPSK,0.0314,0.0628,0.025,48,0.18,0.005,1.0008,hardware,80.0,0.005000000000000001,8,10,0.0500645637512207
BPSK,0.0314,0.0628,0.025,48,0.25,0.005,0.9992,software,40.0,0.015,4,10,0.05095410346984863
BPSK,0.0314,0.0628,0.025,48,0.25,0.005,0.9992,hardware,70.0,0.0075,7,10,0.05210375785827637
BPSK,0.0314,0.0628,0.025,48,0.25,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.05295586585998535
BPSK,0.0314,0.0628,0.025,48,0.25,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.0442194938659668
BPSK,0.0314,0.0628,0.025,48,0.25,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.05104255676269531
BPSK,0.0314,0.0628,0.025,48,0.25,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.05831646919250488
BPSK,0.0314,0.0628,0.025,48,0.25,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.053162336349487305
BPSK,0.0314,0.0628,0.025,48,0.25,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.04188895225524902
BPSK,0.0314,0.0628,0.025,48,0.25,0.005,1.0001,software,90.0,0.0025000000000000005,9,10,0.04829740524291992
BPSK,0.0314,0.0628,0.025,48,0.25,0.005,1.0001,hardware,90.0,0.0025000000000000005,9,10,0.05038642883300781
BPSK,0.0314,0.0628,0.025,48,0.25,0.005,1.0004,software,60.0,0.010000000000000002,6,10,0.05671572685241699
BPSK,0.0314,0.0628,0.025,48,0.25,0.005,1.0004,hardware,70.0,0.0075,7,10,0.05496859550476074
BPSK,0.0314,0.0628,0.025,48,0.25,0.005,1.0008,software,70.0,0.0075,7,10,0.05172872543334961
BPSK,0.0314,0.0628,0.025,48,0.25,0.005,1.0008,hardware,70.0,0.0075,7,10,0.055106401443481445
BPSK,0.0314,0.0628,0.025,48,0.35,0.005,0.9992,software,50.0,0.0125,5,10,0.05333113670349121
BPSK,0.0314,0.0628,0.025,48,0.35,0.005,0.9992,hardware,60.0,0.010000000000000002,6,10,0.051491737365722656
BPSK,0.0314,0.0628,0.025,48,0.35,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.05415177345275879
BPSK,0.0314,0.0628,0.025,48,0.35,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.053313255310058594
BPSK,0.0314,0.0628,0.025,48,0.35,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.05028367042541504
BPSK,0.0314,0.0628,0.025,48,0.35,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.04477381706237793
BPSK,0.0314,0.0628,0.025,48,0.35,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.050188541412353516
BPSK,0.0314,0.0628,0.025,48,0.35,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.05184650421142578
BPSK,0.0314,0.0628,0.025,48,0.35,0.005,1.0001,software,30.0,0.017499999999999998,3,10,0.04796624183654785
BPSK,0.0314,0.0628,0.025,48,0.35,0.005,1.0001,hardware,50.0,0.0125,5,10,0.04827308654785156
BPSK,0.0314,0.0628,0.025,48,0.35,0.005,1.0004,software,0.0,0.025,0,10,0.04830431938171387
BPSK,0.0314,0.0628,0.025,48,0.35,0.005,1.0004,hardware,40.0,0.015,4,10,0.04920530319213867
BPSK,0.0314,0.0628,0.025,48,0.35,0.005,1.0008,software,20.0,0.020000000000000004,2,10,0.04842019081115723
BPSK,0.0314,0.0628,0.025,48,0.35,0.005,1.0008,hardware,20.0,0.020000000000000004,2,10,0.04918336868286133
BPSK,0.0314,0.0628,0.025,48,0.5,0.005,0.9992,software,30.0,0.017499999999999998,3,10,0.053920745849609375
BPSK,0.0314,0.0628,0.025,48,0.5,0.005,0.9992,hardware,60.0,0.010000000000000002,6,10,0.05150341987609863
BPSK,0.0314,0.0628,0.025,48,0.5,0.005,0.9996,software,90.0,0.0025000000000000005,9,10,0.04481101036071777
BPSK,0.0314,0.0628,0.025,48,0.5,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.05284428596496582
BPSK,0.0314,0.0628,0.025,48,0.5,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.0433497428894043
BPSK,0.0314,0.0628,0.025,48,0.5,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.04396486282348633
BPSK,0.0314,0.0628,0.025,48,0.5,0.005,1.0,software,60.0,0.010000000000000002,6,10,0.05099797248840332
BPSK,0.0314,0.0628,0.025,48,0.5,0.005,1.0,hardware,30.0,0.017499999999999998,3,10,0.05143880844116211
BPSK,0.0314,0.0628,0.025,48,0.5,0.005,1.0001,software,30.0,0.017499999999999998,3,10,0.04864215850830078
BPSK,0.0314,0.0628,0.025,48,0.5,0.005,1.0001,hardware,60.0,0.010000000000000002,6,10,0.05304598808288574
BPSK,0.0314,0.0628,0.025,48,0.5,0.005,1.0004,software,20.0,0.020000000000000004,2,10,0.05163836479187012
BPSK,0.0314,0.0628,0.025,48,0.5,0.005,1.0004,hardware,80.0,0.005000000000000001,8,10,0.05017709732055664
BPSK,0.0314,0.0628,0.025,48,0.5,0.005,1.0008,software,60.0,0.010000000000000002,6,10,0.04884839057922363
BPSK,0.0314,0.0628,0.025,48,0.5,0.005,1.0008,hardware,20.0,0.020000000000000004,2,10,0.04452943801879883
BPSK,0.0314,0.0628,0.025,64,0.0,0.005,0.9992,software,70.0,0.15,7,10,0.04897594451904297
BPSK,0.0314,0.0628,0.025,64,0.0,0.005,0.9992,hardware,70.0,0.15,7,10,0.05300760269165039
BPSK,0.0314,0.0628,0.025,64,0.0,0.005,0.9996,software,80.0,0.1,8,10,0.04753518104553223
BPSK,0.0314,0.0628,0.025,64,0.0,0.005,0.9996,hardware,90.0,0.0,9,10,0.04820108413696289
BPSK,0.0314,0.0628,0.025,64,0.0,0.005,0.9999,software,90.0,0.0,9,10,0.04985213279724121
BPSK,0.0314,0.0628,0.025,64,0.0,0.005,0.9999,hardware,90.0,0.0,9,10,0.05449795722961426
BPSK,0.0314,0.0628,0.025,64,0.0,0.005,1.0,software,90.0,0.0,9,10,0.046906471252441406
BPSK,0.0314,0.0628,0.025,64,0.0,0.005,1.0,hardware,90.0,0.0,9,10,0.05362558364868164
BPSK,0.0314,0.0628,0.025,64,0.0,0.005,1.0001,software,70.0,0.15,7,10,0.06175804138183594
BPSK,0.0314,0.0628,0.025,64,0.0,0.005,1.0001,hardware,70.0,0.15,7,10,0.08956289291381836
BPSK,0.0314,0.0628,0.025,64,0.0,0.005,1.0004,software,70.0,0.15,7,10,0.05151939392089844
BPSK,0.0314,0.0628,0.025,64,0.0,0.005,1.0004,hardware,80.0,0.1,8,10,0.049631357192993164
BPSK,0.0314,0.0628,0.025,64,0.0,0.005,1.0008,software,90.0,0.0,9,10,0.046768903732299805
BPSK,0.0314,0.0628,0.025,64,0.0,0.005,1.0008,hardware,90.0,0.0,9,10,0.058658599853515625
BPSK,0.0314,0.0628,0.025,64,0.02,0.005,0.9992,software,70.0,0.0075,7,10,0.05281257629394531
BPSK,0.0314,0.0628,0.025,64,0.02,0.005,0.9992,hardware,70.0,0.0075,7,10,0.05141735076904297
BPSK,0.0314,0.0628,0.025,64,0.02,0.005,0.9996,software,80.0,0.005000000000000001,8,10,0.04610490798950195
BPSK,0.0314,0.0628,0.025,64,0.02,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.04914498329162598
BPSK,0.0314,0.0628,0.025,64,0.02,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.04996967315673828
BPSK,0.0314,0.0628,0.025,64,0.02,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.0498805046081543
BPSK,0.0314,0.0628,0.025,64,0.02,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.05047416687011719
BPSK,0.0314,0.0628,0.025,64,0.02,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.04712963104248047
BPSK,0.0314,0.0628,0.025,64,0.02,0.005,1.0001,software,70.0,0.0075,7,10,0.048047542572021484
BPSK,0.0314,0.0628,0.025,64,0.02,0.005,1.0001,hardware,50.0,0.0125,5,10,0.05011796951293945
BPSK,0.0314,0.0628,0.025,64,0.02,0.005,1.0004,software,60.0,0.010000000000000002,6,10,0.04699444770812988
BPSK,0.0314,0.0628,0.025,64,0.02,0.005,1.0004,hardware,80.0,0.005000000000000001,8,10,0.057730674743652344
BPSK,0.0314,0.0628,0.025,64,0.02,0.005,1.0008,software,90.0,0.0025000000000000005,9,10,0.06384158134460449
BPSK,0.0314,0.0628,0.025,64,0.02,0.005,1.0008,hardware,90.0,0.0025000000000000005,9,10,0.0491490364074707
BPSK,0.0314,0.0628,0.025,64,0.05,0.005,0.9992,software,70.0,0.0075,7,10,0.045728206634521484
BPSK,0.0314,0.0628,0.025,64,0.05,0.005,0.9992,hardware,70.0,0.0075,7,10,0.05612778663635254
BPSK,0.0314,0.0628,0.025,64,0.05,0.005,0.9996,software,80.0,0.005000000000000001,8,10,0.055016517639160156
BPSK,0.0314,0.0628,0.025,64,0.05,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.06560325622558594
BPSK,0.0314,0.0628,0.025,64,0.05,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.06819677352905273
BPSK,0.0314,0.0628,0.025,64,0.05,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.06576180458068848
BPSK,0.0314,0.0628,0.025,64,0.05,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.07383394241333008
BPSK,0.0314,0.0628,0.025,64,0.05,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.04795980453491211
BPSK,0.0314,0.0628,0.025,64,0.05,0.005,1.0001,software,70.0,0.0075,7,10,0.05175447463989258
BPSK,0.0314,0.0628,0.025,64,0.05,0.005,1.0001,hardware,50.0,0.0125,5,10,0.04733920097351074
BPSK,0.0314,0.0628,0.025,64,0.05,0.005,1.0004,software,80.0,0.005000000000000001,8,10,0.05315661430358887
BPSK,0.0314,0.0628,0.025,64,0.05,0.005,1.0004,hardware,80.0,0.005000000000000001,8,10,0.05314445495605469
BPSK,0.0314,0.0628,0.025,64,0.05,0.005,1.0008,software,90.0,0.0025000000000000005,9,10,0.05243635177612305
BPSK,0.0314,0.0628,0.025,64,0.05,0.005,1.0008,hardware,90.0,0.0025000000000000005,9,10,0.053052663803100586
BPSK,0.0314,0.0628,0.025,64,0.08,0.005,0.9992,software,70.0,0.0075,7,10,0.04618120193481445
BPSK,0.0314,0.0628,0.025,64,0.08,0.005,0.9992,hardware,60.0,0.010000000000000002,6,10,0.04982638359069824
BPSK,0.0314,0.0628,0.025,64,0.08,0.005,0.9996,software,70.0,0.0075,7,10,0.044005393981933594
BPSK,0.0314,0.0628,0.025,64,0.08,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.04296517372131348
BPSK,0.0314,0.0628,0.025,64,0.08,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.05252575874328613
BPSK,0.0314,0.0628,0.025,64,0.08,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.04688858985900879
BPSK,0.0314,0.0628,0.025,64,0.08,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.056302785873413086
BPSK,0.0314,0.0628,0.025,64,0.08,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.050245046615600586
BPSK,0.0314,0.0628,0.025,64,0.08,0.005,1.0001,software,70.0,0.0075,7,10,0.09686779975891113
BPSK,0.0314,0.0628,0.025,64,0.08,0.005,1.0001,hardware,40.0,0.015,4,10,0.06346750259399414
BPSK,0.0314,0.0628,0.025,64,0.08,0.005,1.0004,software,80.0,0.005000000000000001,8,10,0.05452084541320801
BPSK,0.0314,0.0628,0.025,64,0.08,0.005,1.0004,hardware,80.0,0.005000000000000001,8,10,0.04967975616455078
BPSK,0.0314,0.0628,0.025,64,0.08,0.005,1.0008,software,90.0,0.0025000000000000005,9,10,0.04812335968017578
BPSK,0.0314,0.0628,0.025,64,0.08,0.005,1.0008,hardware,90.0,0.0025000000000000005,9,10,0.05583047866821289
BPSK,0.0314,0.0628,0.025,64,0.12,0.005,0.9992,software,70.0,0.0075,7,10,0.05428194999694824
BPSK,0.0314,0.0628,0.025,64,0.12,0.005,0.9992,hardware,80.0,0.005000000000000001,8,10,0.05161547660827637
BPSK,0.0314,0.0628,0.025,64,0.12,0.005,0.9996,software,70.0,0.0075,7,10,0.06009411811828613
BPSK,0.0314,0.0628,0.025,64,0.12,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.09386539459228516
BPSK,0.0314,0.0628,0.025,64,0.12,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.0429837703704834
BPSK,0.0314,0.0628,0.025,64,0.12,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.04910707473754883
BPSK,0.0314,0.0628,0.025,64,0.12,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.05083727836608887
BPSK,0.0314,0.0628,0.025,64,0.12,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.04820680618286133
BPSK,0.0314,0.0628,0.025,64,0.12,0.005,1.0001,software,70.0,0.0075,7,10,0.051409244537353516
BPSK,0.0314,0.0628,0.025,64,0.12,0.005,1.0001,hardware,50.0,0.0125,5,10,0.047804832458496094
BPSK,0.0314,0.0628,0.025,64,0.12,0.005,1.0004,software,40.0,0.015,4,10,0.04871845245361328
BPSK,0.0314,0.0628,0.025,64,0.12,0.005,1.0004,hardware,70.0,0.0075,7,10,0.057378530502319336
BPSK,0.0314,0.0628,0.025,64,0.12,0.005,1.0008,software,90.0,0.0025000000000000005,9,10,0.05770444869995117
BPSK,0.0314,0.0628,0.025,64,0.12,0.005,1.0008,hardware,90.0,0.0025000000000000005,9,10,0.057532548904418945
BPSK,0.0314,0.0628,0.025,64,0.18,0.005,0.9992,software,70.0,0.0075,7,10,0.047243356704711914
BPSK,0.0314,0.0628,0.025,64,0.18,0.005,0.9992,hardware,80.0,0.005000000000000001,8,10,0.04452347755432129
BPSK,0.0314,0.0628,0.025,64,0.18,0.005,0.9996,software,70.0,0.0075,7,10,0.07754993438720703
BPSK,0.0314,0.0628,0.025,64,0.18,0.005,0.9996,hardware,90.0,0.0025000000000000005,9,10,0.054495811462402344
BPSK,0.0314,0.0628,0.025,64,0.18,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.04701948165893555
BPSK,0.0314,0.0628,0.025,64,0.18,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.05373239517211914
BPSK,0.0314,0.0628,0.025,64,0.18,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.046892642974853516
BPSK,0.0314,0.0628,0.025,64,0.18,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.05103874206542969
BPSK,0.0314,0.0628,0.025,64,0.18,0.005,1.0001,software,40.0,0.015,4,10,0.04813957214355469
BPSK,0.0314,0.0628,0.025,64,0.18,0.005,1.0001,hardware,60.0,0.010000000000000002,6,10,0.06384968757629395
BPSK,0.0314,0.0628,0.025,64,0.18,0.005,1.0004,software,60.0,0.010000000000000002,6,10,0.05431103706359863
BPSK,0.0314,0.0628,0.025,64,0.18,0.005,1.0004,hardware,50.0,0.0125,5,10,0.048081159591674805
BPSK,0.0314,0.0628,0.025,64,0.18,0.005,1.0008,software,80.0,0.005000000000000001,8,10,0.061255693435668945
BPSK,0.0314,0.0628,0.025,64,0.18,0.005,1.0008,hardware,90.0,0.0025000000000000005,9,10,0.05069088935852051
BPSK,0.0314,0.0628,0.025,64,0.25,0.005,0.9992,software,60.0,0.010000000000000002,6,10,0.0855262279510498
BPSK,0.0314,0.0628,0.025,64,0.25,0.005,0.9992,hardware,80.0,0.005000000000000001,8,10,0.051674842834472656
BPSK,0.0314,0.0628,0.025,64,0.25,0.005,0.9996,software,70.0,0.0075,7,10,0.05119633674621582
BPSK,0.0314,0.0628,0.025,64,0.25,0.005,0.9996,hardware,50.0,0.0125,5,10,0.04978179931640625
BPSK,0.0314,0.0628,0.025,64,0.25,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.04691004753112793
BPSK,0.0314,0.0628,0.025,64,0.25,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.05556797981262207
BPSK,0.0314,0.0628,0.025,64,0.25,0.005,1.0,software,90.0,0.0025000000000000005,9,10,0.04996204376220703
BPSK,0.0314,0.0628,0.025,64,0.25,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.06413483619689941
BPSK,0.0314,0.0628,0.025,64,0.25,0.005,1.0001,software,50.0,0.0125,5,10,0.046639204025268555
BPSK,0.0314,0.0628,0.025,64,0.25,0.005,1.0001,hardware,50.0,0.0125,5,10,0.06279110908508301
BPSK,0.0314,0.0628,0.025,64,0.25,0.005,1.0004,software,80.0,0.005000000000000001,8,10,0.051542043685913086
BPSK,0.0314,0.0628,0.025,64,0.25,0.005,1.0004,hardware,50.0,0.0125,5,10,0.07408380508422852
BPSK,0.0314,0.0628,0.025,64,0.25,0.005,1.0008,software,60.0,0.010000000000000002,6,10,0.08506631851196289
BPSK,0.0314,0.0628,0.025,64,0.25,0.005,1.0008,hardware,90.0,0.0025000000000000005,9,10,0.05475330352783203
BPSK,0.0314,0.0628,0.025,64,0.35,0.005,0.9992,software,50.0,0.0125,5,10,0.05006599426269531
BPSK,0.0314,0.0628,0.025,64,0.35,0.005,0.9992,hardware,40.0,0.015,4,10,0.045722007751464844
BPSK,0.0314,0.0628,0.025,64,0.35,0.005,0.9996,software,50.0,0.0125,5,10,0.05162382125854492
BPSK,0.0314,0.0628,0.025,64,0.35,0.005,0.9996,hardware,50.0,0.0125,5,10,0.05093097686767578
BPSK,0.0314,0.0628,0.025,64,0.35,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.09160804748535156
BPSK,0.0314,0.0628,0.025,64,0.35,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.06834292411804199
BPSK,0.0314,0.0628,0.025,64,0.35,0.005,1.0,software,80.0,0.005000000000000001,8,10,0.05615592002868652
BPSK,0.0314,0.0628,0.025,64,0.35,0.005,1.0,hardware,90.0,0.0025000000000000005,9,10,0.049729108810424805
BPSK,0.0314,0.0628,0.025,64,0.35,0.005,1.0001,software,60.0,0.010000000000000002,6,10,0.050141096115112305
BPSK,0.0314,0.0628,0.025,64,0.35,0.005,1.0001,hardware,70.0,0.0075,7,10,0.05694389343261719
BPSK,0.0314,0.0628,0.025,64,0.35,0.005,1.0004,software,80.0,0.005000000000000001,8,10,0.05136919021606445
BPSK,0.0314,0.0628,0.025,64,0.35,0.005,1.0004,hardware,40.0,0.015,4,10,0.04999804496765137
BPSK,0.0314,0.0628,0.025,64,0.35,0.005,1.0008,software,60.0,0.010000000000000002,6,10,0.0435328483581543
BPSK,0.0314,0.0628,0.025,64,0.35,0.005,1.0008,hardware,90.0,0.0025000000000000005,9,10,0.05034637451171875
BPSK,0.0314,0.0628,0.025,64,0.5,0.005,0.9992,software,30.0,0.017499999999999998,3,10,0.046764373779296875
BPSK,0.0314,0.0628,0.025,64,0.5,0.005,0.9992,hardware,50.0,0.0125,5,10,0.0447850227355957
BPSK,0.0314,0.0628,0.025,64,0.5,0.005,0.9996,software,50.0,0.0125,5,10,0.04886603355407715
BPSK,0.0314,0.0628,0.025,64,0.5,0.005,0.9996,hardware,50.0,0.0125,5,10,0.04988455772399902
BPSK,0.0314,0.0628,0.025,64,0.5,0.005,0.9999,software,90.0,0.0025000000000000005,9,10,0.042157649993896484
BPSK,0.0314,0.0628,0.025,64,0.5,0.005,0.9999,hardware,90.0,0.0025000000000000005,9,10,0.07002496719360352
BPSK,0.0314,0.0628,0.025,64,0.5,0.005,1.0,software,40.0,0.015,4,10,0.05597996711730957
BPSK,0.0314,0.0628,0.025,64,0.5,0.005,1.0,hardware,30.0,0.017499999999999998,3,10,0.040236711502075195
BPSK,0.0314,0.0628,0.025,64,0.5,0.005,1.0001,software,50.0,0.0125,5,10,0.05317044258117676
BPSK,0.0314,0.0628,0.025,64,0.5,0.005,1.0001,hardware,60.0,0.010000000000000002,6,10,0.04426383972167969
BPSK,0.0314,0.0628,0.025,64,0.5,0.005,1.0004,software,30.0,0.017499999999999998,3,10,0.047914743423461914
BPSK,0.0314,0.0628,0.025,64,0.5,0.005,1.0004,hardware,40.0,0.015,4,10,0.046236276626586914
BPSK,0.0314,0.0628,0.025,64,0.5,0.005,1.0008,software,50.0,0.0125,5,10,0.04445028305053711
BPSK,0.0314,0.0628,0.025,64,0.5,0.005,1.0008,hardware,60.0,0.010000000000000002,6,10,0.05374765396118164
BPSK,0.0314,0.0628,0.055,16,0.0,0.005,0.9992,software,90.0,0.0,9,10,0.04156088829040527
BPSK,0.0314,0.0628,0.055,16,0.0,0.005,0.9992,hardware,90.0,0.0,9,10,0.040921926498413086
BPSK,0.0314,0.0628,0.055,16,0.0,0.005,0.9996,software,90.0,0.0,9,10,0.04162454605102539
BPSK,0.0314,0.0628,0.055,16,0.0,0.005,0.9996,hardware,90.0,0.0,9,10,0.043741464614868164
BPSK,0.0314,0.0628,0.055,16,0.0,0.005,0.9999,software,90.0,0.0,9,10,0.0499873161315918
BPSK,0.0314,0.0628,0.055,16,0.0,0.005,0.9999,hardware,90.0,0.0,9,10,0.04436683654785156
BPSK,0.0314,0.0628,0.055,16,0.0,0.005,1.0,software,90.0,0.0,9,10,0.04854941368103027
BPSK,0.0314,0.0628,0.055,16,0.0,0.005,1.0,hardware,90.0,0.0,9,10,0.05251193046569824
BPSK,0.0314,0.0628,0.055,16,0.0,0.005,1.0001,software,90.0,0.0,9,10,0.051285743713378906
BPSK,0.0314,0.0628,0.055,16,0.0,0.005,1.0001,hardware,90.0,0.0,9,10,0.04891467094421387
BPSK,0.0314,0.0628,0.055,16,0.0,0.005,1.0004,software,90.0,0.0,9,10,0.04647088050842285
BPSK,0.0314,0.0628,0.055,16,0.0,0.005,1.0004,hardware,90.0,0.0,9,10,0.04230976104736328
BPSK,0.0314,0.0628,0.055,16,0.0,0.005,1.0008,software,90.0,0.0,9,10,0.045458078384399414
